date,product_id,product_name,category,opening_stock,stock_received,units_sold,closing_stock,reorder_point,lead_time_days,stock_status
2024-01-13,P007,Storage Box Set,Home & Kitchen,86,0,9,77,35,12,In Stock
2024-01-14,P007,Storage Box Set,Home & Kitchen,77,0,18,59,35,12,In Stock
2024-01-15,P007,Storage Box Set,Home & Kitchen,59,0,15,44,35,12,Reorder Soon
2024-01-16,P007,Storage Box Set,Home & Kitchen,44,101,13,132,35,12,In Stock
2024-01-17,P007,Storage Box Set,Home & Kitchen,132,0,12,120,35,12,In Stock
2024-01-18,P007,Storage Box Set,Home & Kitchen,120,0,18,102,35,12,In Stock
2024-01-19,P007,Storage Box Set,Home & Kitchen,102,0,11,91,35,12,In Stock
2024-01-20,P007,Storage Box Set,Home & Kitchen,91,0,15,76,35,12,In Stock
2024-01-21,P007,Storage Box Set,Home & Kitchen,76,0,11,65,35,12,In Stock
2024-01-22,P007,Storage Box Set,Home & Kitchen,65,0,12,53,35,12,In Stock
2024-01-23,P007,Storage Box Set,Home & Kitchen,53,0,15,38,35,12,Reorder Soon
2024-01-24,P007,Storage Box Set,Home & Kitchen,38,116,12,142,35,12,In Stock
2024-01-25,P007,Storage Box Set,Home & Kitchen,142,0,10,132,35,12,In Stock
2024-01-26,P007,Storage Box Set,Home & Kitchen,132,0,9,123,35,12,In Stock
2024-01-27,P007,Storage Box Set,Home & Kitchen,123,0,12,111,35,12,In Stock
2024-01-28,P007,Storage Box Set,Home & Kitchen,111,0,13,98,35,12,In Stock
2024-01-29,P007,Storage Box Set,Home & Kitchen,98,0,11,87,35,12,In Stock
2024-01-30,P007,Storage Box Set,Home & Kitchen,87,0,9,78,35,12,In Stock
2024-01-31,P007,Storage Box Set,Home & Kitchen,78,0,13,65,35,12,In Stock
2024-02-01,P007,Storage Box Set,Home & Kitchen,65,0,13,52,35,12,Reorder Soon
2024-02-02,P007,Storage Box Set,Home & Kitchen,52,0,11,41,35,12,Reorder Soon
2024-02-03,P007,Storage Box Set,Home & Kitchen,41,108,15,134,35,12,In Stock
2024-02-04,P007,Storage Box Set,Home & Kitchen,134,0,9,125,35,12,In Stock
2024-02-05,P007,Storage Box Set,Home & Kitchen,125,0,11,114,35,12,In Stock
2024-02-06,P007,Storage Box Set,Home & Kitchen,114,0,12,102,35,12,In Stock
2024-02-07,P007,Storage Box Set,Home & Kitchen,102,0,9,93,35,12,In Stock
2024-02-08,P007,Storage Box Set,Home & Kitchen,93,0,13,80,35,12,In Stock
2024-02-09,P007,Storage Box Set,Home & Kitchen,80,0,13,67,35,12,In Stock
2024-02-10,P007,Storage Box Set,Home & Kitchen,67,0,7,60,35,12,In Stock
2024-02-11,P007,Storage Box Set,Home & Kitchen,60,0,18,42,35,12,Reorder Soon
2024-02-12,P007,Storage Box Set,Home & Kitchen,42,115,9,148,35,12,In Stock
2024-02-13,P007,Storage Box Set,Home & Kitchen,148,0,15,133,35,12,In Stock
2024-02-14,P007,Storage Box Set,Home & Kitchen,133,0,9,124,35,12,In Stock
2024-02-15,P007,Storage Box Set,Home & Kitchen,124,0,11,113,35,12,In Stock
2024-02-16,P007,Storage Box Set,Home & Kitchen,113,0,14,99,35,12,In Stock
2024-02-17,P007,Storage Box Set,Home & Kitchen,99,0,11,88,35,12,In Stock
2024-02-18,P007,Storage Box Set,Home & Kitchen,88,0,16,72,35,12,In Stock
2024-02-19,P007,Storage Box Set,Home & Kitchen,72,0,14,58,35,12,In Stock
2024-02-20,P007,Storage Box Set,Home & Kitchen,58,0,10,48,35,12,Reorder Soon
2024-02-21,P007,Storage Box Set,Home & Kitchen,48,102,14,136,35,12,In Stock
2024-02-22,P007,Storage Box Set,Home & Kitchen,136,0,8,128,35,12,In Stock
2024-02-23,P007,Storage Box Set,Home & Kitchen,128,0,11,117,35,12,In Stock
2024-02-24,P007,Storage Box Set,Home & Kitchen,117,0,12,105,35,12,In Stock
2024-02-25,P007,Storage Box Set,Home & Kitchen,105,0,11,94,35,12,In Stock
2024-02-26,P007,Storage Box Set,Home & Kitchen,94,0,10,84,35,12,In Stock
2024-02-27,P007,Storage Box Set,Home & Kitchen,84,0,12,72,35,12,In Stock
2024-02-28,P007,Storage Box Set,Home & Kitchen,72,0,14,58,35,12,In Stock
2024-02-29,P007,Storage Box Set,Home & Kitchen,58,0,15,43,35,12,Reorder Soon
2024-03-01,P007,Storage Box Set,Home & Kitchen,43,103,10,136,35,12,In Stock
2024-03-02,P007,Storage Box Set,Home & Kitchen,136,0,11,125,35,12,In Stock
2024-03-03,P007,Storage Box Set,Home & Kitchen,125,0,13,112,35,12,In Stock
2024-03-04,P007,Storage Box Set,Home & Kitchen,112,0,13,99,35,12,In Stock
2024-03-05,P007,Storage Box Set,Home & Kitchen,99,0,14,85,35,12,In Stock
2024-03-06,P007,Storage Box Set,Home & Kitchen,85,0,14,71,35,12,In Stock
2024-03-07,P007,Storage Box Set,Home & Kitchen,71,0,10,61,35,12,In Stock
2024-03-08,P007,Storage Box Set,Home & Kitchen,61,0,8,53,35,12,In Stock
2024-03-09,P007,Storage Box Set,Home & Kitchen,53,0,13,40,35,12,Reorder Soon
2024-03-10,P007,Storage Box Set,Home & Kitchen,40,110,12,138,35,12,In Stock
2024-03-11,P007,Storage Box Set,Home & Kitchen,138,0,8,130,35,12,In Stock
2024-03-12,P007,Storage Box Set,Home & Kitchen,130,0,8,122,35,12,In Stock
2024-03-13,P007,Storage Box Set,Home & Kitchen,122,0,8,114,35,12,In Stock
2024-03-14,P007,Storage Box Set,Home & Kitchen,114,0,12,102,35,12,In Stock
2024-03-15,P007,Storage Box Set,Home & Kitchen,102,0,11,91,35,12,In Stock
2024-03-16,P007,Storage Box Set,Home & Kitchen,91,0,13,78,35,12,In Stock
2024-03-17,P007,Storage Box Set,Home & Kitchen,78,0,10,68,35,12,In Stock
2024-03-18,P007,Storage Box Set,Home & Kitchen,68,0,12,56,35,12,In Stock
2024-03-19,P007,Storage Box Set,Home & Kitchen,56,0,12,44,35,12,Reorder Soon
2024-03-20,P007,Storage Box Set,Home & Kitchen,44,105,12,137,35,12,In Stock
2024-03-21,P007,Storage Box Set,Home & Kitchen,137,0,10,127,35,12,In Stock
2024-03-22,P007,Storage Box Set,Home & Kitchen,127,0,10,117,35,12,In Stock
2024-03-23,P007,Storage Box Set,Home & Kitchen,117,0,9,108,35,12,In Stock
2024-03-24,P007,Storage Box Set,Home & Kitchen,108,0,11,97,35,12,In Stock
2024-03-25,P007,Storage Box Set,Home & Kitchen,97,0,13,84,35,12,In Stock
2024-03-26,P007,Storage Box Set,Home & Kitchen,84,0,13,71,35,12,In Stock
2024-03-27,P007,Storage Box Set,Home & Kitchen,71,0,9,62,35,12,In Stock
2024-03-28,P007,Storage Box Set,Home & Kitchen,62,0,11,51,35,12,Reorder Soon
2024-03-29,P007,Storage Box Set,Home & Kitchen,51,0,14,37,35,12,Reorder Soon
2024-03-30,P007,Storage Box Set,Home & Kitchen,37,120,15,142,35,12,In Stock
2024-03-31,P007,Storage Box Set,Home & Kitchen,142,0,11,131,35,12,In Stock
2024-04-01,P007,Storage Box Set,Home & Kitchen,131,0,13,118,35,12,In Stock
2024-04-02,P007,Storage Box Set,Home & Kitchen,118,0,13,105,35,12,In Stock
2024-04-03,P007,Storage Box Set,Home & Kitchen,105,0,12,93,35,12,In Stock
2024-04-04,P007,Storage Box Set,Home & Kitchen,93,0,8,85,35,12,In Stock
2024-04-05,P007,Storage Box Set,Home & Kitchen,85,0,10,75,35,12,In Stock
2024-04-06,P007,Storage Box Set,Home & Kitchen,75,0,11,64,35,12,In Stock
2024-04-07,P007,Storage Box Set,Home & Kitchen,64,0,11,53,35,12,In Stock
2024-04-08,P007,Storage Box Set,Home & Kitchen,53,0,11,42,35,12,Reorder Soon
2024-04-09,P007,Storage Box Set,Home & Kitchen,42,117,14,145,35,12,In Stock
2024-04-10,P007,Storage Box Set,Home & Kitchen,145,0,10,135,35,12,In Stock
2024-04-11,P007,Storage Box Set,Home & Kitchen,135,0,16,119,35,12,In Stock
2024-04-12,P007,Storage Box Set,Home & Kitchen,119,0,11,108,35,12,In Stock
2024-04-13,P007,Storage Box Set,Home & Kitchen,108,0,11,97,35,12,In Stock
2024-04-14,P007,Storage Box Set,Home & Kitchen,97,0,12,85,35,12,In Stock
2024-04-15,P007,Storage Box Set,Home & Kitchen,85,0,11,74,35,12,In Stock
2024-04-16,P007,Storage Box Set,Home & Kitchen,74,0,7,67,35,12,In Stock
2024-04-17,P007,Storage Box Set,Home & Kitchen,67,0,12,55,35,12,In Stock
2024-04-18,P007,Storage Box Set,Home & Kitchen,55,0,7,48,35,12,Reorder Soon
2024-04-19,P007,Storage Box Set,Home & Kitchen,48,0,11,37,35,12,Reorder Soon
2024-04-20,P007,Storage Box Set,Home & Kitchen,37,123,10,150,35,12,In Stock
2024-04-21,P007,Storage Box Set,Home & Kitchen,150,0,10,140,35,12,In Stock
2024-04-22,P007,Storage Box Set,Home & Kitchen,140,0,12,128,35,12,In Stock
2024-04-23,P007,Storage Box Set,Home & Kitchen,128,0,10,118,35,12,In Stock
2024-04-24,P007,Storage Box Set,Home & Kitchen,118,0,11,107,35,12,In Stock
2024-04-25,P007,Storage Box Set,Home & Kitchen,107,0,8,99,35,12,In Stock
2024-04-26,P007,Storage Box Set,Home & Kitchen,99,0,13,86,35,12,In Stock
2024-04-27,P007,Storage Box Set,Home & Kitchen,86,0,11,75,35,12,In Stock
2024-04-28,P007,Storage Box Set,Home & Kitchen,75,0,11,64,35,12,In Stock
2024-04-29,P007,Storage Box Set,Home & Kitchen,64,0,13,51,35,12,Reorder Soon
2024-04-30,P007,Storage Box Set,Home & Kitchen,51,0,12,39,35,12,Reorder Soon
2024-05-01,P007,Storage Box Set,Home & Kitchen,39,115,6,148,35,12,In Stock
2024-05-02,P007,Storage Box Set,Home & Kitchen,148,0,13,135,35,12,In Stock
2024-05-03,P007,Storage Box Set,Home & Kitchen,135,0,10,125,35,12,In Stock
2024-05-04,P007,Storage Box Set,Home & Kitchen,125,0,14,111,35,12,In Stock
2024-05-05,P007,Storage Box Set,Home & Kitchen,111,0,10,101,35,12,In Stock
2024-05-06,P007,Storage Box Set,Home & Kitchen,101,0,10,91,35,12,In Stock
2024-05-07,P007,Storage Box Set,Home & Kitchen,91,0,11,80,35,12,In Stock
2024-05-08,P007,Storage Box Set,Home & Kitchen,80,0,14,66,35,12,In Stock
2024-05-09,P007,Storage Box Set,Home & Kitchen,66,0,13,53,35,12,In Stock
2024-05-10,P007,Storage Box Set,Home & Kitchen,53,0,12,41,35,12,Reorder Soon
2024-05-11,P007,Storage Box Set,Home & Kitchen,41,106,12,135,35,12,In Stock
2024-05-12,P007,Storage Box Set,Home & Kitchen,135,0,11,124,35,12,In Stock
2024-05-13,P007,Storage Box Set,Home & Kitchen,124,0,13,111,35,12,In Stock
2024-05-14,P007,Storage Box Set,Home & Kitchen,111,0,12,99,35,12,In Stock
2024-05-15,P007,Storage Box Set,Home & Kitchen,99,0,8,91,35,12,In Stock
2024-05-16,P007,Storage Box Set,Home & Kitchen,91,0,9,82,35,12,In Stock
2024-05-17,P007,Storage Box Set,Home & Kitchen,82,0,12,70,35,12,In Stock
2024-05-18,P007,Storage Box Set,Home & Kitchen,70,0,9,61,35,12,In Stock
2024-05-19,P007,Storage Box Set,Home & Kitchen,61,0,11,50,35,12,Reorder Soon
2024-05-20,P007,Storage Box Set,Home & Kitchen,50,0,12,38,35,12,Reorder Soon
2024-05-21,P007,Storage Box Set,Home & Kitchen,38,115,11,142,35,12,In Stock
2024-05-22,P007,Storage Box Set,Home & Kitchen,142,0,8,134,35,12,In Stock
2024-05-23,P007,Storage Box Set,Home & Kitchen,134,0,9,125,35,12,In Stock
2024-05-24,P007,Storage Box Set,Home & Kitchen,125,0,11,114,35,12,In Stock
2024-05-25,P007,Storage Box Set,Home & Kitchen,114,0,15,99,35,12,In Stock
2024-05-26,P007,Storage Box Set,Home & Kitchen,99,0,11,88,35,12,In Stock
2024-05-27,P007,Storage Box Set,Home & Kitchen,88,0,12,76,35,12,In Stock
2024-05-28,P007,Storage Box Set,Home & Kitchen,76,0,11,65,35,12,In Stock
2024-05-29,P007,Storage Box Set,Home & Kitchen,65,0,10,55,35,12,In Stock
2024-05-30,P007,Storage Box Set,Home & Kitchen,55,0,12,43,35,12,Reorder Soon
2024-05-31,P007,Storage Box Set,Home & Kitchen,43,101,8,136,35,12,In Stock
2024-06-01,P007,Storage Box Set,Home & Kitchen,136,0,13,123,35,12,In Stock
2024-06-02,P007,Storage Box Set,Home & Kitchen,123,0,12,111,35,12,In Stock
2024-06-03,P007,Storage Box Set,Home & Kitchen,111,0,10,101,35,12,In Stock
2024-06-04,P007,Storage Box Set,Home & Kitchen,101,0,9,92,35,12,In Stock
2024-06-05,P007,Storage Box Set,Home & Kitchen,92,0,10,82,35,12,In Stock
2024-06-06,P007,Storage Box Set,Home & Kitchen,82,0,9,73,35,12,In Stock
2024-06-07,P007,Storage Box Set,Home & Kitchen,73,0,10,63,35,12,In Stock
2024-06-08,P007,Storage Box Set,Home & Kitchen,63,0,11,52,35,12,Reorder Soon
2024-06-09,P007,Storage Box Set,Home & Kitchen,52,0,10,42,35,12,Reorder Soon
2024-06-10,P007,Storage Box Set,Home & Kitchen,42,112,8,146,35,12,In Stock
2024-06-11,P007,Storage Box Set,Home & Kitchen,146,0,9,137,35,12,In Stock
2024-06-12,P007,Storage Box Set,Home & Kitchen,137,0,11,126,35,12,In Stock
2024-06-13,P007,Storage Box Set,Home & Kitchen,126,0,8,118,35,12,In Stock
2024-06-14,P007,Storage Box Set,Home & Kitchen,118,0,13,105,35,12,In Stock
2024-06-15,P007,Storage Box Set,Home & Kitchen,105,0,11,94,35,12,In Stock
2024-06-16,P007,Storage Box Set,Home & Kitchen,94,0,12,82,35,12,In Stock
2024-06-17,P007,Storage Box Set,Home & Kitchen,82,0,11,71,35,12,In Stock
2024-06-18,P007,Storage Box Set,Home & Kitchen,71,0,12,59,35,12,In Stock
2024-06-19,P007,Storage Box Set,Home & Kitchen,59,0,9,50,35,12,Reorder Soon
2024-06-20,P007,Storage Box Set,Home & Kitchen,50,0,11,39,35,12,Reorder Soon
2024-06-21,P007,Storage Box Set,Home & Kitchen,39,103,12,130,35,12,In Stock
2024-06-22,P007,Storage Box Set,Home & Kitchen,130,0,11,119,35,12,In Stock
2024-06-23,P007,Storage Box Set,Home & Kitchen,119,0,10,109,35,12,In Stock
2024-06-24,P007,Storage Box Set,Home & Kitchen,109,0,5,104,35,12,In Stock
2024-06-25,P007,Storage Box Set,Home & Kitchen,104,0,10,94,35,12,In Stock
2024-06-26,P007,Storage Box Set,Home & Kitchen,94,0,8,86,35,12,In Stock
2024-06-27,P007,Storage Box Set,Home & Kitchen,86,0,12,74,35,12,In Stock
2024-06-28,P007,Storage Box Set,Home & Kitchen,74,0,12,62,35,12,In Stock
2024-06-29,P007,Storage Box Set,Home & Kitchen,62,0,11,51,35,12,Reorder Soon
2024-06-30,P007,Storage Box Set,Home & Kitchen,51,0,13,38,35,12,Reorder Soon
2024-07-01,P007,Storage Box Set,Home & Kitchen,38,122,10,150,35,12,In Stock
2024-07-02,P007,Storage Box Set,Home & Kitchen,150,0,12,138,35,12,In Stock
2024-07-03,P007,Storage Box Set,Home & Kitchen,138,0,11,127,35,12,In Stock
2024-07-04,P007,Storage Box Set,Home & Kitchen,127,0,11,116,35,12,In Stock
2024-07-05,P007,Storage Box Set,Home & Kitchen,116,0,8,108,35,12,In Stock
2024-07-06,P007,Storage Box Set,Home & Kitchen,108,0,13,95,35,12,In Stock
2024-07-07,P007,Storage Box Set,Home & Kitchen,95,0,12,83,35,12,In Stock
2024-07-08,P007,Storage Box Set,Home & Kitchen,83,0,12,71,35,12,In Stock
2024-07-09,P007,Storage Box Set,Home & Kitchen,71,0,9,62,35,12,In Stock
2024-07-10,P007,Storage Box Set,Home & Kitchen,62,0,12,50,35,12,Reorder Soon
2024-07-11,P007,Storage Box Set,Home & Kitchen,50,0,11,39,35,12,Reorder Soon
2024-07-12,P007,Storage Box Set,Home & Kitchen,39,110,12,137,35,12,In Stock
2024-07-13,P007,Storage Box Set,Home & Kitchen,137,0,12,125,35,12,In Stock
2024-07-14,P007,Storage Box Set,Home & Kitchen,125,0,15,110,35,12,In Stock
2024-07-15,P007,Storage Box Set,Home & Kitchen,110,0,13,97,35,12,In Stock
2024-07-16,P007,Storage Box Set,Home & Kitchen,97,0,13,84,35,12,In Stock
2024-07-17,P007,Storage Box Set,Home & Kitchen,84,0,11,73,35,12,In Stock
2024-07-18,P007,Storage Box Set,Home & Kitchen,73,0,12,61,35,12,In Stock
2024-07-19,P007,Storage Box Set,Home & Kitchen,61,0,11,50,35,12,Reorder Soon
2024-07-20,P007,Storage Box Set,Home & Kitchen,50,0,14,36,35,12,Reorder Soon
2024-07-21,P007,Storage Box Set,Home & Kitchen,36,121,12,145,35,12,In Stock
2024-07-22,P007,Storage Box Set,Home & Kitchen,145,0,10,135,35,12,In Stock
2024-07-23,P007,Storage Box Set,Home & Kitchen,135,0,12,123,35,12,In Stock
2024-07-24,P007,Storage Box Set,Home & Kitchen,123,0,13,110,35,12,In Stock
2024-07-25,P007,Storage Box Set,Home & Kitchen,110,0,13,97,35,12,In Stock
2024-07-26,P007,Storage Box Set,Home & Kitchen,97,0,10,87,35,12,In Stock
2024-07-27,P007,Storage Box Set,Home & Kitchen,87,0,15,72,35,12,In Stock
2024-07-28,P007,Storage Box Set,Home & Kitchen,72,0,10,62,35,12,In Stock
2024-07-29,P007,Storage Box Set,Home & Kitchen,62,0,10,52,35,12,Reorder Soon
2024-07-30,P007,Storage Box Set,Home & Kitchen,52,0,13,39,35,12,Reorder Soon
2024-07-31,P007,Storage Box Set,Home & Kitchen,39,113,8,144,35,12,In Stock
2024-08-01,P007,Storage Box Set,Home & Kitchen,144,0,11,133,35,12,In Stock
2024-08-02,P007,Storage Box Set,Home & Kitchen,133,0,11,122,35,12,In Stock
2024-08-03,P007,Storage Box Set,Home & Kitchen,122,0,15,107,35,12,In Stock
2024-08-04,P007,Storage Box Set,Home & Kitchen,107,0,10,97,35,12,In Stock
2024-08-05,P007,Storage Box Set,Home & Kitchen,97,0,10,87,35,12,In Stock
2024-08-06,P007,Storage Box Set,Home & Kitchen,87,0,15,72,35,12,In Stock
2024-08-07,P007,Storage Box Set,Home & Kitchen,72,0,11,61,35,12,In Stock
2024-08-08,P007,Storage Box Set,Home & Kitchen,61,0,13,48,35,12,Reorder Soon
2024-08-09,P007,Storage Box Set,Home & Kitchen,48,0,11,37,35,12,Reorder Soon
2024-08-10,P007,Storage Box Set,Home & Kitchen,37,111,11,137,35,12,In Stock
2024-08-11,P007,Storage Box Set,Home & Kitchen,137,0,14,123,35,12,In Stock
2024-08-12,P007,Storage Box Set,Home & Kitchen,123,0,15,108,35,12,In Stock
2024-08-13,P007,Storage Box Set,Home & Kitchen,108,0,14,94,35,12,In Stock
2024-08-14,P007,Storage Box Set,Home & Kitchen,94,0,10,84,35,12,In Stock
2024-08-15,P007,Storage Box Set,Home & Kitchen,84,0,13,71,35,12,In Stock
2024-08-16,P007,Storage Box Set,Home & Kitchen,71,0,10,61,35,12,In Stock
2024-08-17,P007,Storage Box Set,Home & Kitchen,61,0,10,51,35,12,Reorder Soon
2024-08-18,P007,Storage Box Set,Home & Kitchen,51,0,10,41,35,12,Reorder Soon
2024-08-19,P007,Storage Box Set,Home & Kitchen,41,120,11,150,35,12,In Stock
2024-08-20,P007,Storage Box Set,Home & Kitchen,150,0,12,138,35,12,In Stock
2024-08-21,P007,Storage Box Set,Home & Kitchen,138,0,7,131,35,12,In Stock
2024-08-22,P007,Storage Box Set,Home & Kitchen,131,0,11,120,35,12,In Stock
2024-08-23,P007,Storage Box Set,Home & Kitchen,120,0,13,107,35,12,In Stock
2024-08-24,P007,Storage Box Set,Home & Kitchen,107,0,12,95,35,12,In Stock
2024-08-25,P007,Storage Box Set,Home & Kitchen,95,0,13,82,35,12,In Stock
2024-08-26,P007,Storage Box Set,Home & Kitchen,82,0,13,69,35,12,In Stock
2024-08-27,P007,Storage Box Set,Home & Kitchen,69,0,10,59,35,12,In Stock
2024-08-28,P007,Storage Box Set,Home & Kitchen,59,0,11,48,35,12,Reorder Soon
2024-08-29,P007,Storage Box Set,Home & Kitchen,48,104,17,135,35,12,In Stock
2024-08-30,P007,Storage Box Set,Home & Kitchen,135,0,10,125,35,12,In Stock
2024-08-31,P007,Storage Box Set,Home & Kitchen,125,0,13,112,35,12,In Stock
2024-09-01,P007,Storage Box Set,Home & Kitchen,112,0,9,103,35,12,In Stock
2024-09-02,P007,Storage Box Set,Home & Kitchen,103,0,16,87,35,12,In Stock
2024-09-03,P007,Storage Box Set,Home & Kitchen,87,0,10,77,35,12,In Stock
2024-09-04,P007,Storage Box Set,Home & Kitchen,77,0,11,66,35,12,In Stock
2024-09-05,P007,Storage Box Set,Home & Kitchen,66,0,9,57,35,12,In Stock
2024-09-06,P007,Storage Box Set,Home & Kitchen,57,0,8,49,35,12,Reorder Soon
2024-09-07,P007,Storage Box Set,Home & Kitchen,49,0,12,37,35,12,Reorder Soon
2024-09-08,P007,Storage Box Set,Home & Kitchen,37,120,12,145,35,12,In Stock
2024-09-09,P007,Storage Box Set,Home & Kitchen,145,0,11,134,35,12,In Stock
2024-09-10,P007,Storage Box Set,Home & Kitchen,134,0,12,122,35,12,In Stock
2024-09-11,P007,Storage Box Set,Home & Kitchen,122,0,13,109,35,12,In Stock
2024-09-12,P007,Storage Box Set,Home & Kitchen,109,0,9,100,35,12,In Stock
2024-09-13,P007,Storage Box Set,Home & Kitchen,100,0,11,89,35,12,In Stock
2024-09-14,P007,Storage Box Set,Home & Kitchen,89,0,9,80,35,12,In Stock
2024-09-15,P007,Storage Box Set,Home & Kitchen,80,0,8,72,35,12,In Stock
2024-09-16,P007,Storage Box Set,Home & Kitchen,72,0,11,61,35,12,In Stock
2024-09-17,P007,Storage Box Set,Home & Kitchen,61,0,9,52,35,12,Reorder Soon
2024-09-18,P007,Storage Box Set,Home & Kitchen,52,0,11,41,35,12,Reorder Soon
2024-09-19,P007,Storage Box Set,Home & Kitchen,41,119,11,149,35,12,In Stock
2024-09-20,P007,Storage Box Set,Home & Kitchen,149,0,8,141,35,12,In Stock
2024-09-21,P007,Storage Box Set,Home & Kitchen,141,0,12,129,35,12,In Stock
2024-09-22,P007,Storage Box Set,Home & Kitchen,129,0,14,115,35,12,In Stock
2024-09-23,P007,Storage Box Set,Home & Kitchen,115,0,12,103,35,12,In Stock
2024-09-24,P007,Storage Box Set,Home & Kitchen,103,0,9,94,35,12,In Stock
2024-09-25,P007,Storage Box Set,Home & Kitchen,94,0,11,83,35,12,In Stock
2024-09-26,P007,Storage Box Set,Home & Kitchen,83,0,11,72,35,12,In Stock
2024-09-27,P007,Storage Box Set,Home & Kitchen,72,0,15,57,35,12,In Stock
2024-09-28,P007,Storage Box Set,Home & Kitchen,57,0,12,45,35,12,Reorder Soon
2024-09-29,P007,Storage Box Set,Home & Kitchen,45,97,10,132,35,12,In Stock
2024-09-30,P007,Storage Box Set,Home & Kitchen,132,0,12,120,35,12,In Stock
2024-10-01,P007,Storage Box Set,Home & Kitchen,120,0,10,110,35,12,In Stock
2024-10-02,P007,Storage Box Set,Home & Kitchen,110,0,12,98,35,12,In Stock
2024-10-03,P007,Storage Box Set,Home & Kitchen,98,0,12,86,35,12,In Stock
2024-10-04,P007,Storage Box Set,Home & Kitchen,86,0,8,78,35,12,In Stock
2024-10-05,P007,Storage Box Set,Home & Kitchen,78,0,15,63,35,12,In Stock
2024-10-06,P007,Storage Box Set,Home & Kitchen,63,0,13,50,35,12,Reorder Soon
2024-10-07,P007,Storage Box Set,Home & Kitchen,50,0,8,42,35,12,Reorder Soon
2024-10-08,P007,Storage Box Set,Home & Kitchen,42,117,10,149,35,12,In Stock
2024-10-09,P007,Storage Box Set,Home & Kitchen,149,0,11,138,35,12,In Stock
2024-10-10,P007,Storage Box Set,Home & Kitchen,138,0,12,126,35,12,In Stock
2024-10-11,P007,Storage Box Set,Home & Kitchen,126,0,11,115,35,12,In Stock
2024-10-12,P007,Storage Box Set,Home & Kitchen,115,0,11,104,35,12,In Stock
2024-10-13,P007,Storage Box Set,Home & Kitchen,104,0,12,92,35,12,In Stock
2024-10-14,P007,Storage Box Set,Home & Kitchen,92,0,10,82,35,12,In Stock
2024-10-15,P007,Storage Box Set,Home & Kitchen,82,0,10,72,35,12,In Stock
2024-10-16,P007,Storage Box Set,Home & Kitchen,72,0,9,63,35,12,In Stock
2024-10-17,P007,Storage Box Set,Home & Kitchen,63,0,10,53,35,12,In Stock
2024-10-18,P007,Storage Box Set,Home & Kitchen,53,0,14,39,35,12,Reorder Soon
2024-10-19,P007,Storage Box Set,Home & Kitchen,39,120,11,148,35,12,In Stock
2024-10-20,P007,Storage Box Set,Home & Kitchen,148,0,9,139,35,12,In Stock
2024-10-21,P007,Storage Box Set,Home & Kitchen,139,0,10,129,35,12,In Stock
2024-10-22,P007,Storage Box Set,Home & Kitchen,129,0,11,118,35,12,In Stock
2024-10-23,P007,Storage Box Set,Home & Kitchen,118,0,10,108,35,12,In Stock
2024-10-24,P007,Storage Box Set,Home & Kitchen,108,0,16,92,35,12,In Stock
2024-10-25,P007,Storage Box Set,Home & Kitchen,92,0,7,85,35,12,In Stock
2024-10-26,P007,Storage Box Set,Home & Kitchen,85,0,13,72,35,12,In Stock
2024-10-27,P007,Storage Box Set,Home & Kitchen,72,0,10,62,35,12,In Stock
2024-10-28,P007,Storage Box Set,Home & Kitchen,62,0,12,50,35,12,Reorder Soon
2024-10-29,P007,Storage Box Set,Home & Kitchen,50,0,10,40,35,12,Reorder Soon
2024-10-30,P007,Storage Box Set,Home & Kitchen,40,109,12,137,35,12,In Stock
2024-10-31,P007,Storage Box Set,Home & Kitchen,137,0,17,120,35,12,In Stock
2024-11-01,P007,Storage Box Set,Home & Kitchen,120,0,14,106,35,12,In Stock
2024-11-02,P007,Storage Box Set,Home & Kitchen,106,0,9,97,35,12,In Stock
2024-11-03,P007,Storage Box Set,Home & Kitchen,97,0,12,85,35,12,In Stock
