date,product_id,product_name,category,opening_stock,stock_received,units_sold,closing_stock,reorder_point,lead_time_days,stock_status,year,month,day,day_of_week,week_of_year,quarter,is_weekend,lag_1,lag_7,lag_14,rolling_7,rolling_30,predicted_demand,lead_time_demand,safety_stock,recommended_stock,reorder_recommendation,reorder_quantity
2025-10-07,P007,Storage Box Set,Home & Kitchen,39,112,9,142,35,12,In Stock,2025,10,7,1,41,4,0,11.0,15.0,12.0,10.857142857142858,11.3,11.34,136.08,5.43,141.51,NO REORDER,0.0
2025-10-08,P007,Storage Box Set,Home & Kitchen,142,0,12,130,35,12,In Stock,2025,10,8,2,41,4,0,9.0,8.0,12.0,10.0,11.2,11.22,134.64,5.0,139.64,REORDER,10.0
2025-10-09,P007,Storage Box Set,Home & Kitchen,130,0,12,118,35,12,In Stock,2025,10,9,3,41,4,0,12.0,8.0,15.0,10.571428571428571,11.233333333333333,11.24,134.88,5.29,140.17,REORDER,22.0
2025-10-10,P007,Storage Box Set,Home & Kitchen,118,0,7,111,35,12,In Stock,2025,10,10,4,41,4,0,12.0,12.0,8.0,11.142857142857142,11.2,11.25,135.0,5.57,140.57,REORDER,30.0
2025-10-11,P007,Storage Box Set,Home & Kitchen,111,0,9,102,35,12,In Stock,2025,10,11,5,41,4,1,7.0,11.0,10.0,10.428571428571429,11.066666666666666,11.76,141.12,5.21,146.33,REORDER,44.0
2025-10-12,P007,Storage Box Set,Home & Kitchen,102,0,13,89,35,12,In Stock,2025,10,12,6,41,4,1,9.0,11.0,12.0,10.142857142857142,11.0,11.42,137.04,5.07,142.11,REORDER,53.0
2025-10-13,P007,Storage Box Set,Home & Kitchen,89,0,9,80,35,12,In Stock,2025,10,13,0,42,4,0,13.0,11.0,14.0,10.428571428571429,11.166666666666666,11.3,135.6,5.21,140.81,REORDER,61.0
2025-10-14,P007,Storage Box Set,Home & Kitchen,80,0,15,65,35,12,In Stock,2025,10,14,1,42,4,0,9.0,9.0,15.0,10.142857142857142,11.033333333333331,11.02,132.24,5.07,137.31,REORDER,72.0
2025-10-15,P007,Storage Box Set,Home & Kitchen,65,0,11,54,35,12,In Stock,2025,10,15,2,42,4,0,15.0,12.0,8.0,11.0,11.166666666666666,10.58,126.96,5.5,132.46,REORDER,78.0
2025-10-16,P007,Storage Box Set,Home & Kitchen,54,0,11,43,35,12,Reorder Soon,2025,10,16,3,42,4,0,11.0,12.0,8.0,10.857142857142858,11.066666666666666,11.04,132.48,5.43,137.91,REORDER,95.0
2025-10-17,P007,Storage Box Set,Home & Kitchen,43,106,14,135,35,12,In Stock,2025,10,17,4,42,4,0,11.0,7.0,12.0,10.714285714285714,11.1,11.29,135.48,5.36,140.84,REORDER,6.0
2025-10-18,P007,Storage Box Set,Home & Kitchen,135,0,12,123,35,12,In Stock,2025,10,18,5,42,4,1,14.0,9.0,11.0,11.714285714285714,11.133333333333333,11.34,136.08,5.86,141.94,REORDER,19.0
2025-10-19,P007,Storage Box Set,Home & Kitchen,123,0,8,115,35,12,In Stock,2025,10,19,6,42,4,1,12.0,13.0,11.0,12.142857142857142,11.166666666666666,11.25,135.0,6.07,141.07,REORDER,26.0
2025-10-20,P007,Storage Box Set,Home & Kitchen,115,0,14,101,35,12,In Stock,2025,10,20,0,43,4,0,8.0,9.0,11.0,11.428571428571429,11.033333333333331,11.64,139.68,5.71,145.39,REORDER,44.0
2025-10-21,P007,Storage Box Set,Home & Kitchen,101,0,10,91,35,12,In Stock,2025,10,21,1,43,4,0,14.0,15.0,9.0,12.142857142857142,11.133333333333333,10.74,128.88,6.07,134.95,REORDER,44.0
2025-10-22,P007,Storage Box Set,Home & Kitchen,91,0,13,78,35,12,In Stock,2025,10,22,2,43,4,0,10.0,11.0,12.0,11.428571428571429,11.1,11.46,137.52,5.71,143.23,REORDER,65.0
2025-10-23,P007,Storage Box Set,Home & Kitchen,78,0,10,68,35,12,In Stock,2025,10,23,3,43,4,0,13.0,11.0,12.0,11.714285714285714,11.266666666666667,10.74,128.88,5.86,134.74,REORDER,67.0
2025-10-24,P007,Storage Box Set,Home & Kitchen,68,0,9,59,35,12,In Stock,2025,10,24,4,43,4,0,10.0,14.0,7.0,11.571428571428571,11.2,11.3,135.6,5.79,141.39,REORDER,82.0
2025-10-25,P007,Storage Box Set,Home & Kitchen,59,0,12,47,35,12,Reorder Soon,2025,10,25,5,43,4,1,9.0,12.0,9.0,10.857142857142858,11.1,11.18,134.16,5.43,139.59,REORDER,93.0
2025-10-26,P007,Storage Box Set,Home & Kitchen,47,102,13,136,35,12,In Stock,2025,10,26,6,43,4,1,12.0,8.0,13.0,10.857142857142858,11.0,11.98,143.76,5.43,149.19,REORDER,13.0
2025-10-27,P007,Storage Box Set,Home & Kitchen,136,0,13,123,35,12,In Stock,2025,10,27,0,44,4,0,13.0,14.0,9.0,11.571428571428571,11.166666666666666,11.51,138.12,5.79,143.91,REORDER,21.0
2025-10-28,P007,Storage Box Set,Home & Kitchen,123,0,10,113,35,12,In Stock,2025,10,28,1,44,4,0,13.0,10.0,15.0,11.428571428571429,11.266666666666667,11.4,136.8,5.71,142.51,REORDER,30.0
2025-10-29,P007,Storage Box Set,Home & Kitchen,113,0,9,104,35,12,In Stock,2025,10,29,2,44,4,0,10.0,13.0,11.0,11.428571428571429,11.2,11.62,139.44,5.71,145.15,REORDER,41.0
2025-10-30,P007,Storage Box Set,Home & Kitchen,104,0,8,96,35,12,In Stock,2025,10,30,3,44,4,0,9.0,10.0,11.0,10.857142857142858,11.033333333333331,11.77,141.24,5.43,146.67,REORDER,51.0
2025-10-31,P007,Storage Box Set,Home & Kitchen,96,0,15,81,35,12,In Stock,2025,10,31,4,44,4,0,8.0,9.0,14.0,10.571428571428571,10.8,12.54,150.48,5.29,155.77,REORDER,75.0
2025-11-01,P007,Storage Box Set,Home & Kitchen,81,0,9,72,35,12,In Stock,2025,11,1,5,44,4,1,15.0,12.0,12.0,11.428571428571429,11.033333333333331,11.77,141.24,5.71,146.95,REORDER,75.0
2025-11-02,P007,Storage Box Set,Home & Kitchen,72,0,12,60,35,12,In Stock,2025,11,2,6,44,4,1,9.0,13.0,8.0,11.0,11.066666666666666,11.26,135.12,5.5,140.62,REORDER,81.0
2025-11-03,P007,Storage Box Set,Home & Kitchen,60,0,9,51,35,12,Reorder Soon,2025,11,3,0,45,4,0,12.0,13.0,14.0,10.857142857142858,11.066666666666666,11.32,135.84,5.43,141.27,REORDER,90.0
2025-11-04,P007,Storage Box Set,Home & Kitchen,51,0,9,42,35,12,Reorder Soon,2025,11,4,1,45,4,0,9.0,10.0,10.0,10.285714285714286,11.0,10.1,121.2,5.14,126.34,REORDER,84.0
2025-11-05,P007,Storage Box Set,Home & Kitchen,42,115,9,148,35,12,In Stock,2025,11,5,2,45,4,0,9.0,9.0,13.0,10.142857142857142,10.933333333333334,10.96,131.52,5.07,136.59,NO REORDER,0.0
2025-11-06,P007,Storage Box Set,Home & Kitchen,148,0,10,138,35,12,In Stock,2025,11,6,3,45,4,0,9.0,8.0,10.0,10.142857142857142,10.866666666666667,11.71,140.52,5.07,145.59,REORDER,8.0
2025-11-07,P007,Storage Box Set,Home & Kitchen,138,0,11,127,35,12,In Stock,2025,11,7,4,45,4,0,10.0,15.0,9.0,10.428571428571429,10.9,11.16,133.92,5.21,139.13,REORDER,12.0
2025-11-08,P007,Storage Box Set,Home & Kitchen,127,0,11,116,35,12,In Stock,2025,11,8,5,45,4,1,11.0,9.0,12.0,9.857142857142858,10.866666666666667,11.75,141.0,4.93,145.93,REORDER,30.0
2025-11-09,P007,Storage Box Set,Home & Kitchen,116,0,13,103,35,12,In Stock,2025,11,9,6,45,4,1,11.0,12.0,13.0,10.142857142857142,10.833333333333334,11.45,137.4,5.07,142.47,REORDER,39.0
2025-11-10,P007,Storage Box Set,Home & Kitchen,103,0,8,95,35,12,In Stock,2025,11,10,0,46,4,0,13.0,9.0,13.0,10.285714285714286,11.033333333333331,11.24,134.88,5.14,140.02,REORDER,45.0
2025-11-11,P007,Storage Box Set,Home & Kitchen,95,0,12,83,35,12,In Stock,2025,11,11,1,46,4,0,8.0,9.0,10.0,10.142857142857142,11.0,10.98,131.76,5.07,136.83,REORDER,54.0
2025-11-12,P007,Storage Box Set,Home & Kitchen,83,0,13,70,35,12,In Stock,2025,11,12,2,46,4,0,12.0,9.0,9.0,10.571428571428571,10.966666666666669,11.13,133.56,5.29,138.85,REORDER,69.0
2025-11-13,P007,Storage Box Set,Home & Kitchen,70,0,11,59,35,12,In Stock,2025,11,13,3,46,4,0,13.0,10.0,8.0,11.142857142857142,11.1,11.09,133.08,5.57,138.65,REORDER,80.0
2025-11-14,P007,Storage Box Set,Home & Kitchen,59,0,9,50,35,12,Reorder Soon,2025,11,14,4,46,4,0,11.0,11.0,15.0,11.285714285714286,10.966666666666669,11.82,141.84,5.64,147.48,REORDER,97.0
2025-11-15,P007,Storage Box Set,Home & Kitchen,50,0,12,38,35,12,Reorder Soon,2025,11,15,5,46,4,1,9.0,11.0,9.0,11.0,10.9,10.83,129.96,5.5,135.46,REORDER,97.0
2025-11-16,P007,Storage Box Set,Home & Kitchen,38,115,11,142,35,12,In Stock,2025,11,16,6,46,4,1,12.0,13.0,12.0,11.142857142857142,10.933333333333334,11.58,138.96,5.57,144.53,REORDER,3.0
2025-11-17,P007,Storage Box Set,Home & Kitchen,142,0,11,131,35,12,In Stock,2025,11,17,0,47,4,0,11.0,8.0,9.0,10.857142857142858,10.833333333333334,10.7,128.4,5.43,133.83,REORDER,3.0
2025-11-18,P007,Storage Box Set,Home & Kitchen,131,0,12,119,35,12,In Stock,2025,11,18,1,47,4,0,11.0,12.0,9.0,11.285714285714286,10.8,11.12,133.44,5.64,139.08,REORDER,20.0
2025-11-19,P007,Storage Box Set,Home & Kitchen,119,0,16,103,35,12,In Stock,2025,11,19,2,47,4,0,12.0,13.0,9.0,11.285714285714286,10.933333333333334,11.78,141.36,5.64,147.0,REORDER,44.0
2025-11-20,P007,Storage Box Set,Home & Kitchen,103,0,10,93,35,12,In Stock,2025,11,20,3,47,4,0,16.0,11.0,10.0,11.714285714285714,11.0,10.88,130.56,5.86,136.42,REORDER,43.0
2025-11-21,P007,Storage Box Set,Home & Kitchen,93,0,11,82,35,12,In Stock,2025,11,21,4,47,4,0,10.0,9.0,11.0,11.571428571428571,11.0,11.68,140.16,5.79,145.95,REORDER,64.0
2025-11-22,P007,Storage Box Set,Home & Kitchen,82,0,10,72,35,12,In Stock,2025,11,22,5,47,4,1,11.0,12.0,11.0,11.857142857142858,10.933333333333334,11.12,133.44,5.93,139.37,REORDER,67.0
2025-11-23,P007,Storage Box Set,Home & Kitchen,72,0,13,59,35,12,In Stock,2025,11,23,6,47,4,1,10.0,11.0,13.0,11.571428571428571,10.933333333333334,11.64,139.68,5.79,145.47,REORDER,86.0
2025-11-24,P007,Storage Box Set,Home & Kitchen,59,0,11,48,35,12,Reorder Soon,2025,11,24,0,48,4,0,13.0,11.0,8.0,11.857142857142858,11.066666666666666,11.02,132.24,5.93,138.17,REORDER,90.0
2025-11-25,P007,Storage Box Set,Home & Kitchen,48,97,13,132,35,12,In Stock,2025,11,25,1,48,4,0,11.0,12.0,12.0,11.857142857142858,11.033333333333331,11.34,136.08,5.93,142.01,REORDER,10.0
2025-11-26,P007,Storage Box Set,Home & Kitchen,132,0,11,121,35,12,In Stock,2025,11,26,2,48,4,0,13.0,16.0,13.0,12.0,11.033333333333331,11.66,139.92,6.0,145.92,REORDER,25.0
2025-11-27,P007,Storage Box Set,Home & Kitchen,121,0,9,112,35,12,In Stock,2025,11,27,3,48,4,0,11.0,10.0,11.0,11.285714285714286,10.966666666666669,11.96,143.52,5.64,149.16,REORDER,37.0
2025-11-28,P007,Storage Box Set,Home & Kitchen,112,0,11,101,35,12,In Stock,2025,11,28,4,48,4,0,9.0,11.0,9.0,11.142857142857142,10.933333333333334,11.66,139.92,5.57,145.49,REORDER,44.0
2025-11-29,P007,Storage Box Set,Home & Kitchen,101,0,13,88,35,12,In Stock,2025,11,29,5,48,4,1,11.0,10.0,12.0,11.142857142857142,11.0,11.71,140.52,5.57,146.09,REORDER,58.0
2025-11-30,P007,Storage Box Set,Home & Kitchen,88,0,10,78,35,12,In Stock,2025,11,30,6,48,4,1,13.0,13.0,11.0,11.571428571428571,11.166666666666666,11.0,132.0,5.79,137.79,REORDER,60.0
2025-12-01,P007,Storage Box Set,Home & Kitchen,78,0,10,68,35,12,In Stock,2025,12,1,0,49,4,0,10.0,11.0,11.0,11.142857142857142,11.0,11.45,137.4,5.57,142.97,REORDER,75.0
2025-12-02,P007,Storage Box Set,Home & Kitchen,68,0,11,57,35,12,In Stock,2025,12,2,1,49,4,0,10.0,13.0,12.0,11.0,11.033333333333331,11.55,138.6,5.5,144.1,REORDER,87.0
2025-12-03,P007,Storage Box Set,Home & Kitchen,57,0,15,42,35,12,Reorder Soon,2025,12,3,2,49,4,0,11.0,11.0,16.0,10.714285714285714,11.0,10.96,131.52,5.36,136.88,REORDER,95.0
2025-12-04,P007,Storage Box Set,Home & Kitchen,42,109,10,141,35,12,In Stock,2025,12,4,3,49,4,0,15.0,9.0,10.0,11.285714285714286,11.2,11.93,143.16,5.64,148.8,REORDER,8.0
2025-12-05,P007,Storage Box Set,Home & Kitchen,141,0,13,128,35,12,In Stock,2025,12,5,4,49,4,0,10.0,11.0,11.0,11.428571428571429,11.233333333333333,11.38,136.56,5.71,142.27,REORDER,14.0
2025-12-06,P007,Storage Box Set,Home & Kitchen,128,0,11,117,35,12,In Stock,2025,12,6,5,49,4,1,13.0,13.0,10.0,11.714285714285714,11.366666666666667,11.71,140.52,5.86,146.38,REORDER,29.0
2025-12-07,P007,Storage Box Set,Home & Kitchen,117,0,12,105,35,12,In Stock,2025,12,7,6,49,4,1,11.0,10.0,13.0,11.428571428571429,11.4,11.96,143.52,5.71,149.23,REORDER,44.0
2025-12-08,P007,Storage Box Set,Home & Kitchen,105,0,10,95,35,12,In Stock,2025,12,8,0,50,4,0,12.0,10.0,11.0,11.714285714285714,11.433333333333334,11.38,136.56,5.86,142.42,REORDER,47.0
2025-12-09,P007,Storage Box Set,Home & Kitchen,95,0,13,82,35,12,In Stock,2025,12,9,1,50,4,0,10.0,11.0,13.0,11.714285714285714,11.4,11.19,134.28,5.86,140.14,REORDER,58.0
2025-12-10,P007,Storage Box Set,Home & Kitchen,82,0,9,73,35,12,In Stock,2025,12,10,2,50,4,0,13.0,15.0,11.0,12.0,11.4,11.05,132.6,6.0,138.6,REORDER,66.0
2025-12-11,P007,Storage Box Set,Home & Kitchen,73,0,12,61,35,12,In Stock,2025,12,11,3,50,4,0,9.0,10.0,9.0,11.142857142857142,11.433333333333334,12.08,144.96,5.57,150.53,REORDER,90.0
2025-12-12,P007,Storage Box Set,Home & Kitchen,61,0,11,50,35,12,Reorder Soon,2025,12,12,4,50,4,0,12.0,13.0,11.0,11.428571428571429,11.433333333333334,11.94,143.28,5.71,148.99,REORDER,99.0
2025-12-13,P007,Storage Box Set,Home & Kitchen,50,0,11,39,35,12,Reorder Soon,2025,12,13,5,50,4,1,11.0,11.0,13.0,11.142857142857142,11.366666666666667,11.4,136.8,5.57,142.37,REORDER,103.0
2025-12-14,P007,Storage Box Set,Home & Kitchen,39,114,11,142,35,12,In Stock,2025,12,14,6,50,4,1,11.0,12.0,10.0,11.142857142857142,11.366666666666667,12.04,144.48,5.57,150.05,REORDER,8.0
2025-12-15,P007,Storage Box Set,Home & Kitchen,142,0,7,135,35,12,In Stock,2025,12,15,0,51,4,0,11.0,10.0,10.0,11.0,11.433333333333334,11.76,141.12,5.5,146.62,REORDER,12.0
2025-12-16,P007,Storage Box Set,Home & Kitchen,135,0,12,123,35,12,In Stock,2025,12,16,1,51,4,0,7.0,13.0,11.0,10.571428571428571,11.266666666666667,11.88,142.56,5.29,147.85,REORDER,25.0
2025-12-17,P007,Storage Box Set,Home & Kitchen,123,0,10,113,35,12,In Stock,2025,12,17,2,51,4,0,12.0,9.0,15.0,10.428571428571429,11.3,12.38,148.56,5.21,153.77,REORDER,41.0
2025-12-18,P007,Storage Box Set,Home & Kitchen,113,0,9,104,35,12,In Stock,2025,12,18,3,51,4,0,10.0,12.0,10.0,10.571428571428571,11.266666666666667,11.78,141.36,5.29,146.65,REORDER,43.0
2025-12-19,P007,Storage Box Set,Home & Kitchen,104,0,13,91,35,12,In Stock,2025,12,19,4,51,4,0,9.0,11.0,13.0,10.142857142857142,11.166666666666666,11.93,143.16,5.07,148.23,REORDER,57.0
2025-12-20,P007,Storage Box Set,Home & Kitchen,91,0,21,70,35,12,In Stock,2025,12,20,5,51,4,1,13.0,11.0,11.0,10.428571428571429,11.066666666666666,12.04,144.48,5.21,149.69,REORDER,80.0
2025-12-21,P007,Storage Box Set,Home & Kitchen,70,0,11,59,35,12,In Stock,2025,12,21,6,51,4,1,21.0,11.0,12.0,11.857142857142858,11.433333333333334,11.64,139.68,5.93,145.61,REORDER,87.0
2025-12-22,P007,Storage Box Set,Home & Kitchen,59,0,11,48,35,12,Reorder Soon,2025,12,22,0,52,4,0,11.0,7.0,10.0,11.857142857142858,11.433333333333334,11.85,142.2,5.93,148.13,REORDER,100.0
2025-12-23,P007,Storage Box Set,Home & Kitchen,48,0,9,39,35,12,Reorder Soon,2025,12,23,1,52,4,0,11.0,12.0,13.0,12.428571428571429,11.466666666666669,11.61,139.32,6.21,145.53,REORDER,107.0
2025-12-24,P007,Storage Box Set,Home & Kitchen,39,118,11,146,35,12,In Stock,2025,12,24,2,52,4,0,9.0,10.0,9.0,12.0,11.333333333333334,11.71,140.52,6.0,146.52,REORDER,1.0
2025-12-25,P007,Storage Box Set,Home & Kitchen,146,0,17,129,35,12,In Stock,2025,12,25,3,52,4,0,11.0,9.0,12.0,12.142857142857142,11.333333333333334,11.54,138.48,6.07,144.55,REORDER,16.0
2025-12-26,P007,Storage Box Set,Home & Kitchen,129,0,11,118,35,12,In Stock,2025,12,26,4,52,4,0,17.0,13.0,11.0,13.285714285714286,11.466666666666669,12.08,144.96,6.64,151.6,REORDER,34.0
2025-12-27,P007,Storage Box Set,Home & Kitchen,118,0,12,106,35,12,In Stock,2025,12,27,5,52,4,1,11.0,21.0,11.0,13.0,11.466666666666669,12.73,152.76,6.5,159.26,REORDER,53.0
2025-12-28,P007,Storage Box Set,Home & Kitchen,106,0,22,84,35,12,In Stock,2025,12,28,6,52,4,1,12.0,11.0,11.0,11.714285714285714,11.566666666666666,12.49,149.88,5.86,155.74,REORDER,72.0
2025-12-29,P007,Storage Box Set,Home & Kitchen,84,0,9,75,35,12,In Stock,2025,12,29,0,1,4,0,22.0,11.0,7.0,13.285714285714286,11.933333333333334,11.6,139.2,6.64,145.84,REORDER,71.0
2025-12-30,P007,Storage Box Set,Home & Kitchen,75,0,11,64,35,12,In Stock,2025,12,30,1,1,4,0,9.0,9.0,12.0,13.0,11.8,11.28,135.36,6.5,141.86,REORDER,78.0
2025-12-31,P007,Storage Box Set,Home & Kitchen,64,0,11,53,35,12,In Stock,2025,12,31,2,1,4,0,11.0,11.0,10.0,13.285714285714286,11.833333333333334,11.5,138.0,6.64,144.64,REORDER,92.0
2025-08-13,P008,Coffee Mug,Home & Kitchen,208,0,21,187,55,6,In Stock,2025,8,13,2,33,3,0,23.0,19.0,13.0,20.0,20.566666666666663,20.08,120.48,10.0,130.48,NO REORDER,0.0
2025-08-14,P008,Coffee Mug,Home & Kitchen,187,0,21,166,55,6,In Stock,2025,8,14,3,33,3,0,21.0,16.0,23.0,20.285714285714285,20.6,20.81,124.86,10.14,135.0,NO REORDER,0.0
2025-08-15,P008,Coffee Mug,Home & Kitchen,166,0,25,141,55,6,In Stock,2025,8,15,4,33,3,0,21.0,17.0,25.0,21.0,20.6,19.91,119.46,10.5,129.96,NO REORDER,0.0
2025-08-16,P008,Coffee Mug,Home & Kitchen,141,0,23,118,55,6,In Stock,2025,8,16,5,33,3,1,25.0,23.0,25.0,22.142857142857142,20.8,22.42,134.52,11.07,145.59,REORDER,28.0
2025-08-17,P008,Coffee Mug,Home & Kitchen,118,0,24,94,55,6,In Stock,2025,8,17,6,33,3,1,23.0,21.0,25.0,22.142857142857142,20.933333333333334,22.1,132.6,11.07,143.67,REORDER,50.0
2025-08-18,P008,Coffee Mug,Home & Kitchen,94,0,17,77,55,6,Reorder Soon,2025,8,18,0,34,3,0,24.0,21.0,17.0,22.571428571428573,20.866666666666667,20.2,121.2,11.29,132.49,REORDER,55.0
2025-08-19,P008,Coffee Mug,Home & Kitchen,77,218,23,272,55,6,In Stock,2025,8,19,1,34,3,0,17.0,23.0,17.0,22.0,20.53333333333333,19.47,116.82,11.0,127.82,NO REORDER,0.0
2025-08-20,P008,Coffee Mug,Home & Kitchen,272,0,17,255,55,6,In Stock,2025,8,20,2,34,3,0,23.0,21.0,19.0,22.0,20.466666666666665,19.93,119.58,11.0,130.58,NO REORDER,0.0
2025-08-21,P008,Coffee Mug,Home & Kitchen,255,0,25,230,55,6,In Stock,2025,8,21,3,34,3,0,17.0,21.0,16.0,21.428571428571427,20.433333333333334,19.68,118.08,10.71,128.79,NO REORDER,0.0
2025-08-22,P008,Coffee Mug,Home & Kitchen,230,0,17,213,55,6,In Stock,2025,8,22,4,34,3,0,25.0,25.0,17.0,22.0,20.8,19.81,118.86,11.0,129.86,NO REORDER,0.0
2025-08-23,P008,Coffee Mug,Home & Kitchen,213,0,18,195,55,6,In Stock,2025,8,23,5,34,3,1,17.0,23.0,23.0,20.857142857142858,20.633333333333333,23.0,138.0,10.43,148.43,NO REORDER,0.0
2025-08-24,P008,Coffee Mug,Home & Kitchen,195,0,25,170,55,6,In Stock,2025,8,24,6,34,3,1,18.0,24.0,21.0,20.142857142857142,20.566666666666663,24.59,147.54,10.07,157.61,NO REORDER,0.0
2025-08-25,P008,Coffee Mug,Home & Kitchen,170,0,22,148,55,6,In Stock,2025,8,25,0,35,3,0,25.0,17.0,21.0,20.285714285714285,20.766666666666666,19.05,114.3,10.14,124.44,NO REORDER,0.0
2025-08-26,P008,Coffee Mug,Home & Kitchen,148,0,22,126,55,6,In Stock,2025,8,26,1,35,3,0,22.0,23.0,23.0,21.0,20.73333333333333,19.91,119.46,10.5,129.96,REORDER,4.0
2025-08-27,P008,Coffee Mug,Home & Kitchen,126,0,21,105,55,6,In Stock,2025,8,27,2,35,3,0,22.0,17.0,21.0,20.857142857142858,20.83333333333333,19.97,119.82,10.43,130.25,REORDER,25.0
2025-08-28,P008,Coffee Mug,Home & Kitchen,105,0,24,81,55,6,Reorder Soon,2025,8,28,3,35,3,0,21.0,25.0,21.0,21.428571428571427,20.966666666666665,19.58,117.48,10.71,128.19,REORDER,47.0
2025-08-29,P008,Coffee Mug,Home & Kitchen,81,0,24,57,55,6,Reorder Soon,2025,8,29,4,35,3,0,24.0,17.0,25.0,21.285714285714285,21.0,19.48,116.88,10.64,127.52,REORDER,71.0
2025-08-30,P008,Coffee Mug,Home & Kitchen,57,247,23,281,55,6,In Stock,2025,8,30,5,35,3,1,24.0,18.0,23.0,22.285714285714285,21.366666666666667,23.57,141.42,11.14,152.56,NO REORDER,0.0
2025-08-31,P008,Coffee Mug,Home & Kitchen,281,0,26,255,55,6,In Stock,2025,8,31,6,35,3,1,23.0,25.0,24.0,23.0,21.366666666666667,23.13,138.78,11.5,150.28,NO REORDER,0.0
2025-09-01,P008,Coffee Mug,Home & Kitchen,255,0,13,242,55,6,In Stock,2025,9,1,0,36,3,0,26.0,22.0,17.0,23.142857142857142,21.4,19.86,119.16,11.57,130.73,NO REORDER,0.0
2025-09-02,P008,Coffee Mug,Home & Kitchen,242,0,24,218,55,6,In Stock,2025,9,2,1,36,3,0,13.0,22.0,23.0,21.857142857142858,21.0,21.86,131.16,10.93,142.09,NO REORDER,0.0
2025-09-03,P008,Coffee Mug,Home & Kitchen,218,0,23,195,55,6,In Stock,2025,9,3,2,36,3,0,24.0,21.0,17.0,22.142857142857142,20.966666666666665,19.36,116.16,11.07,127.23,NO REORDER,0.0
2025-09-04,P008,Coffee Mug,Home & Kitchen,195,0,18,177,55,6,In Stock,2025,9,4,3,36,3,0,23.0,24.0,25.0,22.428571428571427,21.166666666666668,19.64,117.84,11.21,129.05,NO REORDER,0.0
2025-09-05,P008,Coffee Mug,Home & Kitchen,177,0,18,159,55,6,In Stock,2025,9,5,4,36,3,0,18.0,24.0,17.0,21.571428571428573,21.2,19.02,114.12,10.79,124.91,NO REORDER,0.0
2025-09-06,P008,Coffee Mug,Home & Kitchen,159,0,20,139,55,6,In Stock,2025,9,6,5,36,3,1,18.0,23.0,18.0,20.714285714285715,21.166666666666668,23.27,139.62,10.36,149.98,REORDER,11.0
2025-09-07,P008,Coffee Mug,Home & Kitchen,139,0,19,120,55,6,In Stock,2025,9,7,6,36,3,1,20.0,26.0,25.0,20.285714285714285,21.3,23.64,141.84,10.14,151.98,REORDER,32.0
2025-09-08,P008,Coffee Mug,Home & Kitchen,120,0,19,101,55,6,In Stock,2025,9,8,0,37,3,0,19.0,13.0,22.0,19.285714285714285,21.366666666666667,18.56,111.36,9.64,121.0,REORDER,20.0
2025-09-09,P008,Coffee Mug,Home & Kitchen,101,0,25,76,55,6,Reorder Soon,2025,9,9,1,37,3,0,19.0,24.0,22.0,20.142857142857142,21.23333333333333,19.7,118.2,10.07,128.27,REORDER,52.0
2025-09-10,P008,Coffee Mug,Home & Kitchen,76,0,17,59,55,6,Reorder Soon,2025,9,10,2,37,3,0,25.0,23.0,21.0,20.285714285714285,21.366666666666667,18.7,112.2,10.14,122.34,REORDER,63.0
2025-09-11,P008,Coffee Mug,Home & Kitchen,59,248,24,283,55,6,In Stock,2025,9,11,3,37,3,0,17.0,18.0,24.0,19.428571428571427,21.23333333333333,21.28,127.68,9.71,137.39,NO REORDER,0.0
2025-09-12,P008,Coffee Mug,Home & Kitchen,283,0,15,268,55,6,In Stock,2025,9,12,4,37,3,0,24.0,18.0,24.0,20.285714285714285,21.266666666666666,18.72,112.32,10.14,122.46,NO REORDER,0.0
2025-09-13,P008,Coffee Mug,Home & Kitchen,268,0,19,249,55,6,In Stock,2025,9,13,5,37,3,1,15.0,20.0,23.0,19.857142857142858,21.066666666666663,22.54,135.24,9.93,145.17,NO REORDER,0.0
2025-09-14,P008,Coffee Mug,Home & Kitchen,249,0,15,234,55,6,In Stock,2025,9,14,6,37,3,1,19.0,19.0,26.0,19.714285714285715,21.0,22.52,135.12,9.86,144.98,NO REORDER,0.0
2025-09-15,P008,Coffee Mug,Home & Kitchen,234,0,17,217,55,6,In Stock,2025,9,15,0,38,3,0,15.0,19.0,13.0,19.142857142857142,20.666666666666668,19.73,118.38,9.57,127.95,NO REORDER,0.0
2025-09-16,P008,Coffee Mug,Home & Kitchen,217,0,25,192,55,6,In Stock,2025,9,16,1,38,3,0,17.0,25.0,24.0,18.857142857142858,20.466666666666665,19.44,116.64,9.43,126.07,NO REORDER,0.0
2025-09-17,P008,Coffee Mug,Home & Kitchen,192,0,19,173,55,6,In Stock,2025,9,17,2,38,3,0,25.0,17.0,23.0,18.857142857142858,20.5,20.18,121.08,9.43,130.51,NO REORDER,0.0
2025-09-18,P008,Coffee Mug,Home & Kitchen,173,0,19,154,55,6,In Stock,2025,9,18,3,38,3,0,19.0,24.0,18.0,19.142857142857142,20.566666666666663,19.66,117.96,9.57,127.53,NO REORDER,0.0
2025-09-19,P008,Coffee Mug,Home & Kitchen,154,0,21,133,55,6,In Stock,2025,9,19,4,38,3,0,19.0,15.0,18.0,18.428571428571427,20.433333333333334,19.43,116.58,9.21,125.79,NO REORDER,0.0
